457.0000	102.0000
438.0000	69.0000
394.0000	40.0000
333.0000	17.0000
321.0000	14.0000
261.0000	14.0000
192.0000	29.0000
142.0000	48.0000
102.0000	71.0000
31.0000	92.0000
78.0000	116.0000
148.0000	152.0000
214.0000	175.0000
294.0000	184.0000
358.0000	171.0000
413.0000	145.0000
448.0000	119.0000
463.0000	112.0000
